reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOHA7vYCyZ0XWDO4BKBp4fPQxC6gErMmbxX6JB8xpbss7X1gBa347vrBKWjY-EsNYyHMJQlFb14Kf6G10Do,S.Nana Haryati,https://play-lh.googleusercontent.com/a/AATXAJy0U550lwrFgoChes5VFlFPWyHGlLceaXY-FwOz=mo,Aplikasinya bagus walau rada telat Saya divaksin tanggal 15 Juli baru bisa lihat sertifikatnya tanggal 22 Juli sebelumnya masih tertulis siap vaksin Tapi ga apa2 tetap semangat admin teruslah perbaiki kekurangan dalam aplikasi ini,5,15,1.11,2021-07-22 15:01:44,,,most_relevant,com.deepcovid19
gp:AOqpTOEbms9dg9qpO93eP9fLlprpxZdQvL-F8Sfb0z0ajpGgl2BRBdzMBh_effPc8XrHR4shdPWYXMyh-higaZg,adhewahyudin adhewahyudin,https://play-lh.googleusercontent.com/a/AATXAJyjy8fu49KBfpO2B3_HlfEKQVhzyOWAdHXeQ6hI=mo,Asallamualaikum kepada tugas covid yang saya hormati .perlu diketahui dan ditindak lanjuti mengingat urgensinya .Anak sy dinyatakan vositif covid namun kondisinya sedang hd atau cuci darah .untuk solusinya gmn .,5,118,1.11,2021-07-01 15:32:38,,,most_relevant,com.deepcovid19
gp:AOqpTOGzlV87cA6CUwvRc7gjdMTPKEtFsw1kZBfSe2J1HJMTe2QJaJ42Et2OXdsqksrOqqJMZGWru2boo6FGs8Q,Lendrayanto Mulyo,https://play-lh.googleusercontent.com/a/AATXAJxl1l4w5J0EY_b0YVKwp60WWPtYlxxX_F9pdS9p=mo,"2orang 60thu,dan 22thun,sy mau di vaksin ,bandung barat ,atau rajawal,sdh ke mana2,puskesmas, pores dan polsek polwil ,blum juga ada jadwal pendaftaran ,herus ke mana?yg langsung go siow",5,38,1.11,2021-07-10 10:22:47,,,most_relevant,com.deepcovid19
gp:AOqpTOHFAHh8z89EYcU13z3DPX1zKLyM89eUKMF0qNvp7gB7IuV9RCSRx6-bvgM7mQ9fvC7wbOJY23PThkJXJcc,Hudoro Hupudio,https://play-lh.googleusercontent.com/a/AATXAJxHMn1cRs28Thv0pIKhq2igrd8dbL_4U3hiOZhT=mo,"Sampai akhirnya tgl.3/4 kira2 jam 20.00 saya yang kemarin mencari2 alamat dari Pelayanan Covid19 baru menemukan dan sempat memperkenalkan diri karena akan menyebar luaskan mengenai THERAPY MKD kepada penderita ispa atau penerima virus covid19. Nah, pada waktu jam 11saya daoati: wa. sudah nggak ada. ONE NOTE saya hancur dan Samsung note kececeran sekarang pelan2 saya rangkum kembali karena disitu pusat catatan saya sehari-hari.",5,205,,2021-04-04 17:38:14,,,most_relevant,com.deepcovid19
gp:AOqpTOHECOXyK2J_QfvdY4QprZnnWhd7viaHt1gotDfYe3nKQhl8Zj3NP6onVlmaEUtPCEWzszAhjtnqEnmBgpU,Ricky Medika,https://play-lh.googleusercontent.com/a-/AOh14GjXnIMp-7HUlnWCZJ7ANVOzOi1QgvHakd0fGmwq1A,Saya sudah di vaksin tgl 11-07-2021 tetapi sms untuk sertifikasi pertama belum muncul di no hp saya Atas nama Ricky Mrdika sedangkan istri saya sudah di sms di sertifikasi pertama saya divaksin bareng istri saya,5,7,,2021-07-14 05:43:41,,,most_relevant,com.deepcovid19
gp:AOqpTOGk-fN4_f8O5tFZ4AnKqXVnQykPIQM6Sfc7Wt3JYUCWE2gHI_ZDJ3XXzdwc1gYl50QdvJXD55oPB4l09DQ,Assyifa Nurfadhila,https://play-lh.googleusercontent.com/a/AATXAJyZ-azStfzFePhVRbc91IRRD724skhqoUZ2xQt1=mo,"Sebenarnya Covid itu jangan di lawan, harus kita hindari,kalau bisa kita temenin,karena virus itu dari dulu ada di sekitar badan kita,cuma,....ada virus baik,virus gak baik dan virus netral,untuk mencegahnya kita harus sering mandi minimal dua kali sehari,cuci tangan mau makan,cuci tangan sehabis kerja yg kotor kotor,berolah raga atau kerja bakti.dan jangan lupa makanan yg halal dan baik,sering-sering minum/konsumsi rempah-rempah dan rimpang.",5,769,1.11,2020-09-04 03:16:47,,,most_relevant,com.deepcovid19
gp:AOqpTOFhUyLh-hzu_h6V17yPAfMK3OamAeQuf7vKZKp8Z_zMefuLOIsyE9WL948b4WJ-TwOD0LJTl-TItl-ith8,Agus sode Karangan teman kamu selamanya,https://play-lh.googleusercontent.com/a-/AOh14Gjm2dAI_0aNQQ6dEYaJFxdOyZL8J9FI-oxJGsybRD4,Mohon info untuk saya divaksin saya status vaksin gotong royong saya mau pulang ke timka tapi belum vaksin status vaksin gotomg royong untuk palu di mana ya terima kasih informadinya,5,19,1.11,2021-07-08 23:16:21,,,most_relevant,com.deepcovid19
gp:AOqpTOGFjwLry4USq4eFm5h3Xhurl_T1T6cZ1A2xzw6JmdvYHNvLMV1JEwwt3MeO9P4zuiexymx4V21SOMIJ1eM,ARMAND0 CH,https://play-lh.googleusercontent.com/a-/AOh14Gjo3yG4Q0BsRF2DSKm1-fpuFO_KnXe6OcW3Pd3GeQ,Aplikasi ini membantu dalam update penyebaran penyakit supaya kita waspada dan taat protokol. Sipp,5,15,,2021-06-18 08:41:42,,,most_relevant,com.deepcovid19
gp:AOqpTOFI2_83rwFYv49QH-xwh_5x49WReYhO1UjchPDXE8GttZ73Lndo-XjY7OGjIwVIYKNkE15aI5ZWZW2r9JE,Mars 258,https://play-lh.googleusercontent.com/a-/AOh14GjmUQ2rO6NVwrqiEQC79jtI9Uk4VpMfvsdQPZ6oUw,Saya sudah daftar namun Tidak bisa login tolong dibantu,5,5,1.11,2021-07-14 01:28:18,,,most_relevant,com.deepcovid19
gp:AOqpTOGkQGqSBvVhn_EwccwMcAt6ZhQgt_XmzQGO7J_9MI8X9BML8vwwDbs22Tyg6Q46949oDJBgFF6toGgFJhY,corona corona,https://play-lh.googleusercontent.com/a/AATXAJwBf0SZ-dIzpVb7jy2KCz1aDppJjxq03TZCobSj=mo,Frs krna(radiasi bahan aktif) dari prodok tertentu yang mendunia *yang meng akibat kan kerusakan *hati jantung paru otak mata*itu harus di faksin /di tambah formula*akan bagus buat kehatan!!! *baHan:Penetral super sonik * Mampu melibas wabah korona cepat Bisa madal,5,128,1.11,2021-02-22 16:38:55,,,most_relevant,com.deepcovid19
gp:AOqpTOGlzVAu5mZtPyC0CE44tyiu2xlpGOCXNXKh7iqD1SEiCboXTA0C1NvR1OuPUsm6jQsGBG7yN9EhQBQtPRE,YusLifaR Sani,https://play-lh.googleusercontent.com/a/AATXAJwg51OibFdXsBdioTYmke3dzB4Bi1VYC18Bhbfj=mo,Setelah kami di paksain data kami hilang,5,0,1.11,2021-07-25 03:51:50,,,most_relevant,com.deepcovid19
gp:AOqpTOH4sP4qX4UJ0ItK-pAZlCGU1Rf_v-FKj97fw4QSqWTcb_hJJyyfwg8cwCTbmWTIUbUCBVIZ1S2u531eW4k,Syarif Hidayat,https://play-lh.googleusercontent.com/a/AATXAJx25SVPwPCJXXp4A5ONEyFnzsmQckMB0adDTDwt=mo,bagus cukup membantu saya agar bisa tau ada apa saja info,5,4,1.11,2021-06-25 12:08:22,,,most_relevant,com.deepcovid19
gp:AOqpTOGwSB583XVSjEAtHBsDMA86pfQuLsxaP7VVLzSwF8zkoaDMmUl-hSmn-jF5QdChaOlATaGfKP1r4kMFD6o,Pinky Flower,https://play-lh.googleusercontent.com/a-/AOh14Gi1t1Ovpjx-RkeSRPufOd2CpfWSgGmkQGz_CJgspw,Ya sebenarnya kalau menurut saya virus ada.dimana mana dr dl sdh ada dan intinya kita jaga kebersihan dan jgn tinggalkan sholat dan tetap berdoa Karena semua itu sudah kehendak allah swt. Tetap jaga kesehatan dan selalu bersyukur dan rendah hati,5,160,1.11,2020-10-31 05:23:22,,,most_relevant,com.deepcovid19
gp:AOqpTOFU5VijAL6tbsSYS5cGKj4CFGWyfAw4r1iLZXNf_z6F72pgCTPVl7iX1mK6rt9LOYORdykmFmCQYNzB82g,Dzikri Imansyah • Dzikri,https://play-lh.googleusercontent.com/a-/AOh14GjVJaX418OEg7iXUeqUJzLKpSwF8s1EKoD0CD5Z_g,Salaam salaam salaam... 👣👥🦅🐾👤🟢⚫☕🚬🏞️🏡🌏🇮🇩 Vaksinasi Virus Corona 2019... Hari Santri Indonesia... Hari Kemerdekaan Indonesia...,5,8,1.11,2021-06-15 23:09:25,,,most_relevant,com.deepcovid19
gp:AOqpTOGNafpakB5zfHsPGxLJZKVPc_VmzQqc0g5yobb9OM71qCOG9bdHWfLPH5UW_LFIcE4JmevgqU3VzSK7fXg,Wildan Adji,https://play-lh.googleusercontent.com/a-/AOh14GibIkn5aeSfqsXwWqmPv9QqX2L2feE8lgxxoh9-2w,aplikasinya bagus.. dapat mengetahui info / kabar penambahan total kasus covid-19,5,28,1.11,2021-03-02 10:12:04,,,most_relevant,com.deepcovid19
gp:AOqpTOE6tSHxBZxIa8kx-aM_79TFaFfXKxIEFzeOoS-sf11M-nML18Ax2fNdrqrG32b6IDMKCqf3FxLuc8R0KbA,Lailatul Winda,https://play-lh.googleusercontent.com/a/AATXAJw-bVeV568jDezG8d6Kuni7Bm239tLgh8w12OkK=mo,Pernah diblokir seseorang yg tak saya sukai.,5,1,,2021-06-03 02:18:26,,,most_relevant,com.deepcovid19
gp:AOqpTOH95sollckJKNqUMsC7qVK16nGSxFo4kT6y_ZdOJ6BqCeXtaWIPA-h9IWvY4Mw_6cboaW60wB4ps1xWMR8,Amrizal Agus,https://play-lh.googleusercontent.com/a/AATXAJwy1jg0z9jRkzXDk0Hov63uh707Q0gVIklzoUz9=mo,"Kenali gejala dari awal ter infeksi oleh virus C19 sampai step - step tingkat level teratas sampai menjadikan kondisi ketahanan tubuh terinfksi bergejolak .menjadikan orang tsb calon korban dan sesudah terinfeksi ini bgmn secara Extra pengobatan dan pertolong yg tepat untuk mencapai sembuh . Bekerjalah wahai para ahli kes ,ahli lindunglingkung ,ahli dioknose dan lsb.",5,27,,2020-09-14 07:25:51,,,most_relevant,com.deepcovid19
gp:AOqpTOHZe351H8NMeLdePNt5Vkv1xI4oDsFLrZ9ZWZuOP8eRA4PNDizA2nh5P8mgzT3OdqbPISKoNSMhgAcr4nE,WHAY Gaming,https://play-lh.googleusercontent.com/a-/AOh14Gho_LAyw3QJZRFYKe-j32bIq1wrkJnoy408hY7v3w,Saya tinggal di semarang dan saya sudah kehilangan pekerjaan saya akibat pandemi ini saya tau yang di lakukan memerintah itu demi kebaikan kami tapi tolong kami sudah tidak mempunyai penghasilan anak saya Setiap hari menangis minta susu padahal kami sudah tidak punya uang tolong pemerintah bantu kami beri kami uang untuk bertahan hidup,5,34,,2020-04-30 11:07:24,,,most_relevant,com.deepcovid19
gp:AOqpTOGvREFgxu6F-WQ7Swyjo6THS8kbBTQgVU-O_GgiiEbzwiJtINTTD1BIYkGoI8It8IkhmJWRCPu9fjFPTiw,Yanto eropa Kurnianto,https://play-lh.googleusercontent.com/a-/AOh14Gg3Amz0onKSxyBeeKpzrTFRehjebw9zHrQbkSOo,Menjadi yang lebih baik,5,0,,2021-08-02 05:20:06,,,most_relevant,com.deepcovid19
gp:AOqpTOFcuvTV2C-1vW4nEouXayMAAZ7LOSP1X8PLPlzAoHlII0dJtviE-ji_J7I2Fb1vsIrNJf5Uxe2X15yGJuc,Surya Ong,https://play-lh.googleusercontent.com/a-/AOh14Gh7YgBDWu3LMvbOd7r65tyUjj63H-163PN9IWWXmA,Smoga cepat berlalu......smoga Indonesia...terhindar dan bebas dari marabahaya...penyakit...bencana ....jg perpecahan....,5,71,1.11,2020-12-10 18:43:02,,,most_relevant,com.deepcovid19
gp:AOqpTOFnDYaZWX3cm04i6_KSwtTp--gcgT6qvVP8etcr8fwTHkF-OXjyB3r2kBoodByTCWk94w-3lxO0QKwB9ro,Asmadi Putra,https://play-lh.googleusercontent.com/a/AATXAJztIiCgjCQXQIQefvPk8UObhPUo_Ua1TLFhbKhb=mo,Sampai sekarang Bersatu Lawan CO.. masih belum Optimal ?,5,7,,2021-02-17 20:29:54,,,most_relevant,com.deepcovid19
gp:AOqpTOEZYyeUs9Xw1gMxBX4aQUELCtbfE1K9SVUsFPeBjpTxV-2rSnPPGTzByND7i2PHzuD4ncD9XH4bLVlQVGY,Agung Suriawan,https://play-lh.googleusercontent.com/a/AATXAJwZ084wgyjIPQ2ufH-30mUMufE-05HHBmneTooP=mo,"Ini bermakna bhw pemerintah sangat2 berupaya dengan serius terhadap keselamatan warganya. Semangat pemerintah ku, semoga Tuhan memberkati perjuangan kita.",5,18,,2020-06-16 08:14:43,,,most_relevant,com.deepcovid19
gp:AOqpTOEiqhGarIr4sNPYGk5A33d9dGY0XFuni3BIgDq_02k-n6pkDfUiseyG9kpi8_LVHmZyxheEGyBLz8w4Gzk,Ook Winarko,https://play-lh.googleusercontent.com/a-/AOh14Gg1v8EUMmtaBATPkQFnxVq1-Mb6saMugCDGxI8Sew,Aplikasi ini menambah pengetahuan kami tentang covid 19,5,8,1.11,2021-05-10 13:54:24,,,most_relevant,com.deepcovid19
gp:AOqpTOFyS2aC13hYdW35aKBaBIPwxlxroQbr9DHoIaoTKGzDhsWX7NihnblcMNAPOmEgFXaCWOYOhPCxa1rjk4k,badio lamo,https://play-lh.googleusercontent.com/a-/AOh14GjaVyC8qM76lR4sPfBUFXdxacVQIOoAhTa7T0yiCQ,Alhamdulillahirobbil'alamin... insyaAllah... Terima kasih para peneliti..maju dan terus bergerak maju,5,45,1.7,2020-06-13 23:43:53,,,most_relevant,com.deepcovid19
gp:AOqpTOEIHesN7x-gUthUrGNwet4UZ2PDdHQ70uP_aNa1AyN2P3JQvJrGoTluzj3KFcm5k5_vI5V9QCOhLdG3DT4,Teni Karniatiningsih,https://play-lh.googleusercontent.com/a-/AOh14Ggb9YSStAPfG_-P2IOvfvr4DdSjMcstxN1gxSWvbA,"Selalu pake masker, jaga jarak, sering cuci tangan pake sabun di air mengalir, semoga Covid 19 cepat berlalu dari muka bumi ini",5,72,1.11,2020-12-27 06:47:23,,,most_relevant,com.deepcovid19
gp:AOqpTOFVa0XRTJ-XizURBPOCubxX1TmIaYnOoawxVFl_-ZbXOKwqBQpIsqzxC-jNP4iOFBVjMfmjxK5goqOyXIs,Jodi Studio,https://play-lh.googleusercontent.com/a/AATXAJxWdL5rzcs06uGY6mbBVlEY6A-wEy8sdvebNpSu=mo,"Di bagian Screnshoot promosi apps nya tolong di tambahkan lagi video cara penggunaan apps nya, supaya masayarakat mudah memahaminya.",5,50,1.5,2020-06-02 15:57:03,,,most_relevant,com.deepcovid19
gp:AOqpTOH9r-I_ZmJkvVsPjxf8lwXpWSWXvczNRcpODAMojNvd8s1LOV8ok2RWpEKnBS1sYsRVPOPTQDS2IwOzsx0,Mohammad Irfan,https://play-lh.googleusercontent.com/a-/AOh14Git5e_AzwJK-JzkCSrk0G48ei8x9BMXZdWsqdTiUQ,Saya sudah divaksin,5,1,1.11,2021-07-05 23:53:51,,,most_relevant,com.deepcovid19
gp:AOqpTOHlCzWqzhU1s5sUNlXa4QC2cxkY9NpYC-meUUdYMbzbt6vkfMG2XpeKXKDNTEkw7pE986KxJg9JwTrRDfc,Guan Santoso,https://play-lh.googleusercontent.com/a/AATXAJxcYw3azEeatFogylnygeD0XyDFH-HSc771_bXh=mo,Saya selalu Pancasila adalah Harga mati. Syaloom.GBU. salam samai dan salam sejahtera dibawah Mangkunegaran Solo . Mojopahit Kuno .,5,57,,2021-02-06 07:12:22,,,most_relevant,com.deepcovid19
gp:AOqpTOER0iQV080Z8E93-sZwJ_kl7ppT-ZndN1lfcw2AgCjPHgIjEsndclBQVTsjAhRnChUuEHlcBELRJGGiXHc,Fullan Erroun,https://play-lh.googleusercontent.com/a/AATXAJxIoqwR4fL4-UJxdZJ_U-12D81gca7sEc-6dYP4=mo,Untuk NKRI n Kemanusiaan. Jgn basa basi. Lakukan katakan kebenaran akan berjalan pada yg Hak.,5,59,1.7,2020-06-16 20:23:23,,,most_relevant,com.deepcovid19
gp:AOqpTOFK-F7teW_Yz8spWXgU6Rdi2eHPBSMUeW2k2MIjMVz7qrbI2CXSjRufoPpAT9g4LWENu22vrfY_sKVnB0w,Agung Kurniawan,https://play-lh.googleusercontent.com/a/AATXAJyli5w_eBX0JR6LODoUbd2hlrJv48XVkTNdpvo-=mo,semangat dalam upaya pencegahan virus COVID19,5,11,1.11,2021-04-04 05:13:32,,,most_relevant,com.deepcovid19
gp:AOqpTOF1FF_ej__wcHXudLdWiMrmfDOsSRyJ1PbtFVPVBVnMsM6-WJJsysCH4TqR4w5S5irUy_TSXLUGlhAtH-E,RANDI MASRAH FARIA NUSANTARA,https://play-lh.googleusercontent.com/a/AATXAJw5QFyUw-ga9NTe3Ry6L-oLFkXH7TCmNdAEKFjA=mo,Saya sgt stjh dg adanya peraturan jg dtegak ada ny hukum dan praturanini.untk mghindri yg.tdk jujur. Jg mghindri dri kekerasan.appn itu BNTKNY. Untk .mlurus kn dg appn namanya kebaikan kenyamanan hak orang lain maupun dri sndiri. Jgn bekerja sm yg tdkbaik.saling mengontrogasi orang lain jgn saling mnylh kan orang lain.atau cemburu tdk snang mlht orang lain lbh baik dri pd dia.krn smua itu mengakibatkan kan efekny menjauhkn orang lain dri KHDPN ny. tdk pnya tmen. Smgsmuany brjln.lncr nantiny.,5,35,1.11,2020-10-20 00:26:17,,,most_relevant,com.deepcovid19
gp:AOqpTOGQfPFcbANHcKqHUz7HrDqYyQWRVx_RDV3IsLUPVjgYUZR3hStFhPu40i7Pf6p_MY8D83acZqkHAW3eqec,Deni kartiwa Kartiwa,https://play-lh.googleusercontent.com/a-/AOh14GhggD_I0u9kpgfoTKEA4wCCjY9yt2bfgCb1FMXA,"Masalah bersama dan harus tahu perkembangannya tantang ""berpijak di jalan bijak"" ditengah pandemi covid 19.",5,39,1.11,2020-08-18 14:44:27,,,most_relevant,com.deepcovid19
gp:AOqpTOEQWEIir41rKqtuq50rmE7IPsVkWBeSTMHIYI3LXgwG3t9V-KSM6PvFXmCPTQiOfW-40YNyrlrXqiaDMM8,Unu Suyanto Syarief,https://play-lh.googleusercontent.com/a-/AOh14Gjzm6a-QHFl7jHy4h29c6FmzkCiCZ9UqOwXAUnh,"Buatkan pesan pesan himbauan atau cara pencegahan, saya akan membantu menyebarkan berupa video atau gambar gambar tentang covid 19",5,12,,2020-09-13 02:39:43,,,most_relevant,com.deepcovid19
gp:AOqpTOFfeWansvzFlwmwI1VtGBBIT2jJ5GpdbQVikxsB-Xyz_f5NOuQRgXQ0zXd93z3cHegHPc13_IzncHn47gg,Eddy Supardjo,https://play-lh.googleusercontent.com/a-/AOh14GgS_RwTZbrGpGF8DSdD-q8OrbmFk3cbc3WMXvQT,"Sangat diharapkan peran sertanya, demi menyelamatkan bangsa. Hayu....perangi covid19!",5,33,1.11,2020-11-01 00:25:37,,,most_relevant,com.deepcovid19
gp:AOqpTOE_J-lEdEtN0WUd-OdMRljb8YcxRY95GNJoWNLyXdPiIM3OTDH7G5HEULhOxnDXq5nc5CBNGvtL3wFpnDU,Alimuddin AK,https://play-lh.googleusercontent.com/a/AATXAJxzvJjzF7r3MKkTc9Qsc5LzgCbR-pbEo1IIZZWD=mo,Sangat membantu untuk mengetahui perkembangan Covid-19 di seluruh Indonesia dan perkembangan Covid-19 di Dunia...,5,42,1.11,2020-12-18 08:46:43,,,most_relevant,com.deepcovid19
gp:AOqpTOG27hCPCDrI6RTuCgGyNWJ7-yxkbGEvTImu_2ez0af_eVToGzUhmIy86PjLyotp9szEJ2fSRwksjtRCFXg,FIRDAUS Ars,https://play-lh.googleusercontent.com/a-/AOh14Gilq1Vh95Gp3m5-ikG1BNN2DzgHSF1LQDsKW1YswQ,Good....👍👍👍 Sangat membantu,5,1,1.11,2021-07-06 02:39:04,,,most_relevant,com.deepcovid19
gp:AOqpTOHK-Z-uNhIArgyBVHUQr1dF5kS_4PXa8RFeEv_GomeS4PUuTBmoTttM-5SJaTu5WwG4QvREy2b0nSdhS_s,Edi Putwanto,https://play-lh.googleusercontent.com/a/AATXAJxvbixt_b7-CtqvJCxBKbnXMFGA-HiUgHGFrTIC=mo,"MARI Jaga kesehatan patuhi protokol kesehatan selalu cuci tangan pakai sabun, pakai masker, jaga jarak",5,30,1.11,2020-10-14 22:41:02,,,most_relevant,com.deepcovid19
gp:AOqpTOGHGIJUENXeRYQc4C86_HUIqPX7TC2b_YRrAzHzSnWMi78JfULq3rc41iK-v1TWG2un6HJt3MofKmAvzFM,Aud Par,https://play-lh.googleusercontent.com/a/AATXAJzJ6lkbmtrC3WH680kzteJ2a2WORzagylhEUON_=mo,Sudah di update ternyata... UI nya ud bagus dan interaktif.. bisa jadi referensi buat wilayah sekitar kita..,5,26,,2020-05-01 13:46:21,,,most_relevant,com.deepcovid19
gp:AOqpTOErHDe1RnDYqePDsGv_LRe184LaLBpqex2_0tHxuPjQ6U4pjYKAnRtJmSGXR0Ol9UH4VPAfByyORPwx4q4,Renita Andriani,https://play-lh.googleusercontent.com/a/AATXAJy1eUt2Q-Mr1VXcpMp0we5TfoE9VKhYn1r0NsJI=mo,Tentang corona ya sih tausih ngeri cuma.saransYakita tak boleh takut troma kan sekarang jaman orde baru tennagaedis teknolgi dah canggih kalAu kita tertekan karena corona kita bisa stres bkn meninggal kafena corona bisa meninggal karena terteKAN .MAAP KALAUULASANKUSALAH,5,26,1.11,2020-10-25 17:12:09,,,most_relevant,com.deepcovid19
gp:AOqpTOG2uWVpvjEjp5iQpa50fCkMab_FVck3AJCNsnLLJ9Z0eLvbrVzO0kHBYJkW9Aqx8UvTcK0QlxQLb9cR_Us,Asahadewa,https://play-lh.googleusercontent.com/a-/AOh14GjO8nM1T9CMpZ3-ykvx0kfuEFr1FpoNje4xXfuQXuY,"Bagus, tinggal pendeteksi lokasi kurang akurat. Saya di kediri, tapi kok ""lokasi sekarang"" di jakarta.",5,44,1.11,2021-01-03 02:24:00,,,most_relevant,com.deepcovid19
gp:AOqpTOElJoIlt_2UMoyK_2Se84MuGkJzTRNWGcxV9r5IS9PlveFF4F6wyHzwsDYNsF2SBTgTli_GV_n9BsP9_04,Bapak Asli Bandung,https://play-lh.googleusercontent.com/a/AATXAJxxkzCVaD3I2ixk3QOu3G0re0W3DfZK4YnGC93K=mo,"Semoga segala gugus tugas Penangan dan penangulangan Covid-19 Selalu diberi kelancaran, kesehatan yang Maha Kuasa Aamiin",5,8,,2020-09-02 03:43:33,,,most_relevant,com.deepcovid19
gp:AOqpTOHUv2n4uBGKf39awthmXNhiG2EirNVOnFSp0hoIFIgixX-yulsoqkKP-Wih0KL7rxHpAl87lxdsjM67cis,H Abbas Hilmi,https://play-lh.googleusercontent.com/a-/AOh14Gjoln-o2nny6SitT8rabzHO_0MA5UiIqPDY8akFYg,*BERSATU - BERSATU* =》adalah : *BER*=》Berbuat Ekonomi Rakyat *SA* =》Sama Sama Akan Saling. *TU* =》Tunjang Untuk Umum. (Berbuat Ekonomi Satu Tujuan) Menuju =》Gemah Ripah Loh Jinawi),5,36,1.11,2021-01-01 03:11:06,,,most_relevant,com.deepcovid19
gp:AOqpTOHMUfWGN-GtFGEwpvsPpMshBfZsJ5RndiFQfCg2cYbTbjNuUkz1dOjrfVoL5_P3CMFwmA7vhaq6e2mDnd0,Halim Suianto,https://play-lh.googleusercontent.com/a-/AOh14Ghx5DNv9x7Ra5PHKf7k1JqpQViFNXGDtpFkxvJPIQ,Hp kami di upgrade. Ternyata Wa covid 19 terhapus. Bagaimana bisa masuk kembali. Trims. Halim. S.,5,11,,2020-06-23 03:29:52,,,most_relevant,com.deepcovid19
gp:AOqpTOFPbKB-ICd7uOHtegOFONir1v2kGKxhm3FcEPCLIVF3fxNAcOG-1sRBtN4wk-QYfR_QQjt8dnpAkAhXHB0,Piky Hamonangan Butar Butar,https://play-lh.googleusercontent.com/a-/AOh14GhaIZ5rsxGFuAQgKG-kns3fx_6U2IhqJ5gsHZlWqw,"Aplikasinya bagus, untuk keadaan sekarang ini aplikasi ini sangat membantu kita yg sedang survive",5,43,1.3,2020-05-04 12:38:59,,,most_relevant,com.deepcovid19
gp:AOqpTOHYY0ioT8heBqmmtNNa-nElo_L8LJUwWr0Xrl7YMYT_NziZYuSL-8ScF2iQbQNyyci7YiJxscucEMIoFKI,Sukirman Ongky,https://play-lh.googleusercontent.com/a-/AOh14GgC2FxFHFaRYkMKrI2z7-8lfhTgVL-eLwOqYiOq,Saya suka sekalih ini bisah membantu pada saudara=2kita mendapatkan informasi pandemik covid19 semoga ini berguna buat kita semua amiin,5,28,1.7,2020-06-18 05:00:06,,,most_relevant,com.deepcovid19
gp:AOqpTOEKtv9yqlVZFJt-VEkatmog3lgi83XHQ3QtiAkPG8FToUN6FKI_3PkirDUhTVZsReTO-Fm26dSWHgWem28,Pebria Prasetia,https://play-lh.googleusercontent.com/a-/AOh14Ghs6Bw1N5tC_4ldiVnQf_2hocnG-3P-hqtN3dPk,saya unduh moga ada iklanya buat saya liat biar uang hasilnya di berikan kepada yg membutuhkan. amin,5,41,1.5,2020-05-24 00:09:07,,,most_relevant,com.deepcovid19
gp:AOqpTOFN3WeKT_XyzyaU1ftgGYzgE1kXGc4FTqdYCWgyDsgyy7dPNrBj7NNHZzDmc0RzdMxJSmh3f7hdY3wzHJI,Binsar Hutabarat Institute,https://play-lh.googleusercontent.com/a-/AOh14Gi44KY1MCArk18A4iV3Hw9fkE_ef06_p0I6CL56cQ,"Semua kita perlu bergandengan tangan lawan covid 19, berjarak,tetap terhubung.",5,25,1.11,2021-01-22 12:43:01,,,most_relevant,com.deepcovid19
gp:AOqpTOHQx5sHw4HRnJNc_xMyvY9Ljm8Qe8xVj9JEyYlsNhTZcCP1jk260b1r3PSfz-1lNjtSOJ_NRNNljZeLJ5w,Wawan Setiawan,https://play-lh.googleusercontent.com/a/AATXAJxu_1LVC4-nKFvREetAizbb9wc12imtrjUYiBf8=mo,Sangat membantu,5,1,1.11,2021-07-06 03:15:14,,,most_relevant,com.deepcovid19
gp:AOqpTOFIHXaYEMpPMzun1Afr1uyJ2d6bsDFVQr5j3geLHU_FISiRQWJPl3l74uGicRMc6cglNUfCjDFHftm6V1w,Ari Tonang,https://play-lh.googleusercontent.com/a/AATXAJzsz_rueCsvpMrPW5vLYiEsmFSm6LtYywZ0VIM=mo,"Tatap semangat dan tekun berdoa,jangan takut corona takut akan Allah tetap lah jujur cuci tangan,jaga jarak 1m dan pakai masker",5,19,1.11,2020-09-22 11:50:33,,,most_relevant,com.deepcovid19
gp:AOqpTOGN8nWFTwblSxdbl5JhNR2-cNy43rcoi_1X3N56wdfrrmIAeNggWi76CF4SPyaGMo4OKH4x6WiG4oFMqFI,PUTRA ZEROFLY444,https://play-lh.googleusercontent.com/a-/AOh14Gi_kL4FZEBcmjHLxajqK2encZ1euYXLoQZPLzbGeg,Semoga cepat bebas dari covid19 Semangat🙏🙏🙏,5,6,,2021-04-06 16:00:04,,,most_relevant,com.deepcovid19
gp:AOqpTOG1kVq8yi0igwG3Lu6ZALIrQWJop-1StNzPwkodwz4udMrSlfaM_tBbgeryFX53j_YObRojC-Ipt9CCFRU,Toni Toni,https://play-lh.googleusercontent.com/a/AATXAJz5sQmqJJV_CztkCzryUpYzpVsoAUK8eP0kG-21=mo,"Membantu sekali tapi fiturnya tidak lengkap, semoga aja kedepannya fiturnya lengkap",5,5,,2020-07-31 04:18:24,,,most_relevant,com.deepcovid19
